31977789,31977973,31991042,31991826,32187868,32188958
32638070,32638233,32651053,32652016,32840797,32841663
33294015,33294189,33307222,33307837,33525051,33525930
33949714,33949907,33974789,33975592,34169736,34170551
74477076,74477254,74489920,74490743,74679195,74679996
