132562879,132652985
133254679,133344872
133950875,134041042
134642543,134732752
135342767,135432930
23355608,23455724
24063550,24163650
24783363,24883444
25447020,25547218
26147237,26246568
17188940,17328877
17889225,18029119
18604927,18744903
19329880,19469774
20038171,20178078
