132604882,132514995
133316633,133226760
134004817,133915055
134699636,134609664
135400508,135310578
23415465,23315614
24119529,24019747
24847096,24747129
25515129,25415273
26199046,26099145
17296622,17157017
17980521,17840860
18704448,18564727
19408627,19268994
20136500,19996753
