47857555,47857831,47938697,47939394,48260263,48261586
49905263,49905503,49986012,49986875,50307667,50308818
50569182,50569437,50650100,50651067,50972594,50973710
23817116,23817363,23868690,23869614,24222256,24223497
26460783,26460890,26510064,26510830,26863210,26864122
