47857555,47857831,47938697,47939394,48260263,48261586
48514328,48514527,48603802,48604679,48925922,48927177
49222004,49222355,49303035,49303998,49630889,49631947
49905263,49905503,49986012,49986875,50307667,50308818
50569182,50569437,50650100,50651067,50972594,50973710
