91924756,91924866,91833815,91833994,92026835,92027700
92588654,92588771,92503065,92503262,92695703,92696760
93255906,93256026,93178272,93178556,93371239,93374973
93900607,93900719,93809064,93809299,94001787,94002499
94552494,94552613,94461158,94462170,94657018,94658063
